2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623877985|Normal|||0.0|Bus|otraf.se|9031005990002026|2026|58.6003456115723,16.1894226074219|58.6003456115723,16.1894226074219|0|0|2894098
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623877990|Normal|||0.1|Bus|otraf.se|9031005990004459|4459|58.4012069702148,15.5534162521362|58.4012069702148,15.5534162521362|212.729995727539|15.3400001525879|4618057
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623877995|Normal|||0.0|Bus|otraf.se|9031005990008401|8401|58.5413932800293,15.0114679336548|58.5413932800293,15.0114679336548|0|0.0799999982118607|8085416
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878000|Normal|||0.0|Bus|otraf.se|9031005990008154|8154|57.7404556274414,11.9443264007568|57.7404556274414,11.9443264007568|0|0|16720
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878005|Normal|||0.0|Bus|otraf.se|9031005990008309|8309|58.5415077209473,15.0115051269531|58.5415077209473,15.0115051269531|0|0|6652768
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878015|Normal|||0.0|Bus|otraf.se|9031005990001603|1603|58.4573631286621,16.366870880127|58.4573631286621,16.366870880127|0|0|4055944
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878020|Normal|||0.0|Bus|otraf.se|9031005990008211|8211|58.5415534973145,15.0108137130737|58.5415534973145,15.0108137130737|0|0|2999974
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878025|Normal|||0.0|Bus|otraf.se|9031005990008310|8310|58.2416229248047,15.5278282165527|58.2416229248047,15.5278282165527|167.619995117188|12.9799995422363|2317073
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878030|Normal|||0.5|Bus|otraf.se|9031005990004467|4467|58.4088935852051,15.6264934539795|58.4088935852051,15.6264934539795|78.629997253418|5.80999994277954|4231811
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878035|Normal|||0.0|Bus|otraf.se|9031005990004472|4472|58.4260749816895,15.6455087661743|58.4260749816895,15.6455087661743|0|0|4605814
